2025-01-26 09:01:36,2025-01-26 09:24:11,IP Address,152.17.176.127,100,1354,True,2025-01-26 09:24:12,R_7ltMyt4ObNTketP,,,,,36.0278,-80.2107,anonymous,EN,39,,,Not sure,Smart,Smart,Smart,Asian woman,Black woman,Asian woman,Asian man,White man,White man,Asian woman,White woman,Black man,White woman,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not nice,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,Asian woman,Asian man,Asian man,White man,Black woman,White woman,Asian woman,Asian woman,White woman,Asian woman,Black woman,White woman,Black woman,
2025-01-26 09:39:15,2025-01-26 09:53:28,IP Address,152.17.176.127,100,852,True,2025-01-26 09:53:28,R_7J2S5x0SJD231bt,,,,,36.0278,-80.2107,anonymous,EN,40,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,White man,Asian man,Black man,Black woman,White man,Asian woman,White man,Black man,Asian woman,Black woman,White woman,Black woman,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Asian woman,Asian man,Asian man,Black man,Asian woman,White woman,Black woman,White woman,White woman,Asian woman,Black woman,Black man,Black woman,,,,,,,,,,,,,,,,,
2025-01-26 10:00:14,2025-01-26 10:16:10,IP Address,152.17.176.127,100,956,True,2025-01-26 10:16:11,R_5eLGrTsMUhClBqp,,,,,36.0278,-80.2107,anonymous,EN,41,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Asian man,White man,Black man,White man,Asian woman,White man,White woman,Asian woman,Black woman,White woman,Black woman,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,Black man,Black woman,White man,Asian woman,Asian woman,Black man,Asian woman,Black woman,White woman,Black woman,
2025-01-26 10:20:21,2025-01-26 10:36:04,IP Address,152.17.176.127,100,942,True,2025-01-26 10:36:05,R_5w1ktCI9d0fbZhD,,,,,36.0278,-80.2107,anonymous,EN,42,,,Smart,Smart,Not sure,Smart,Asian woman,Black woman,Black woman,Black man,Asian man,White man,Asian man,White man,Black man,White woman,Black man,Asian woman,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,White woman,Asian woman,Asian man,Asian man,Black man,Asian man,White man,Black woman,Asian man,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-26 11:07:44,2025-01-26 11:22:40,IP Address,152.17.176.127,100,895,True,2025-01-26 11:22:41,R_3PRxXzbcuPquKIA,,,,,36.0278,-80.2107,anonymous,EN,43,,,Smart,Smart,Not smart,Smart,White woman,White woman,Asian woman,Asian man,Asian man,White man,Asian man,White woman,Black man,Asian man,White woman,White man,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Asian man,White man,Black woman,White woman,Asian man,Asian woman,White woman,Asian woman,White man,Asian man,Black woman,
2025-01-26 11:30:50,2025-01-26 11:46:18,IP Address,152.17.176.127,100,928,True,2025-01-26 11:46:19,R_5WJAvKRVUeYDyUS,,,,,36.0278,-80.2107,anonymous,EN,44,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Asian man,White man,Black woman,White man,Asian man,White man,White woman,Asian woman,White man,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,Black man,Black man,White man,Asian man,Asian woman,White woman,Asian woman,Black woman,Asian man,Asian man,
2025-01-27 15:03:48,2025-01-27 15:40:49,IP Address,152.17.174.157,100,2221,True,2025-01-27 15:40:50,R_30BoYIwcU86J5h9,,,,,36.0278,-80.2107,anonymous,EN,45,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,Black woman,Asian woman,Asian man,Black man,White man,Black woman,White man,Asian woman,White man,Black man,Asian woman,Black woman,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Black woman,Black man,Asian man,White man,Asian woman,White woman,Black man,Asian man,White woman,Asian woman,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-27 15:40:56,2025-01-27 15:56:40,IP Address,152.17.174.157,100,943,True,2025-01-27 15:56:41,R_7Nw7HEfDYN7OHPD,,,,,36.0278,-80.2107,anonymous,EN,46,,,Smart,Smart,Not smart,Smart,Asian woman,White woman,Asian woman,Asian man,Asian man,White man,Asian man,White man,Black woman,White woman,White woman,White man,Black woman,Black man,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,Asian woman,White woman,Asian woman,Black man,Asian man,Black man,Asian woman,White man,Black man,Asian man,White woman,White man,Black woman,Black man,Asian man,,,,,,,,,,,,,,,,,
2025-01-27 15:53:23,2025-01-27 16:17:15,IP Address,152.17.175.145,100,1431,True,2025-01-27 16:17:15,R_7GBWcupEEVuLQzl,,,,,36.143,-80.3073,anonymous,EN,48,,,Smart,Smart,Not smart,Smart,Asian woman,Black woman,Black woman,Asian man,Asian man,White man,Asian woman,White woman,Black woman,Asian man,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Nice,Nice,Asian woman,White woman,Asian woman,Asian man,Asian man,White man,Asian woman,White woman,Black woman,White woman,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-01-27 15:56:47,2025-01-27 16:26:07,IP Address,152.17.174.157,100,1759,True,2025-01-27 16:26:07,R_1e3RONiAXoZkkO1,,,,,36.0278,-80.2107,anonymous,EN,47,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Black woman,White woman,White woman,White man,Asian man,White man,Black woman,White woman,Asian man,White man,Black man,Black man,White man,White woman,Black woman,,,Nice,Nice,Not nice,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Black woman,White woman,Asian man,Asian woman,White woman,Asian woman,White man,White woman,Black woman,
2025-01-27 16:26:09,2025-01-27 17:03:07,IP Address,152.17.174.157,100,2218,True,2025-01-27 17:03:08,R_7dhw3CIu7huxvYl,,,,,36.0278,-80.2107,anonymous,EN,49,,,Smart,Smart,Not sure,Smart,Asian woman,Black woman,Black woman,Asian man,White man,Black man,Asian woman,White man,Black woman,Asian man,Black man,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Black man,White woman,Asian man,White man,Black man,Black man,Black woman,Asian man,Asian man,
2025-01-28 14:53:47,2025-01-28 15:51:10,IP Address,152.17.168.129,100,3442,True,2025-01-28 15:51:11,R_71F1ffPZWyLcr3F,,,,,36.143,-80.3073,anonymous,EN,50,,,Smart,Smart,Smart,Not smart,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Black man,White man,Black man,White man,Asian woman,Asian woman,Black man,Black man,Black woman,Asian man,Black woman,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Black woman,Black woman,Asian woman,White man,Asian man,Black man,Black woman,White woman,Asian woman,White man,White woman,Asian woman,White man,White woman,Black woman,
2025-01-28 15:51:12,2025-01-28 16:16:51,IP Address,152.17.168.129,100,1538,True,2025-01-28 16:16:52,R_3d3PaP28ohShO0h,,,,,36.143,-80.3073,anonymous,EN,51,,,Smart,Smart,Smart,Smart,White woman,Black woman,Asian woman,Asian man,White man,Black man,Asian woman,White man,Black woman,Asian man,White woman,White man,Black woman,Black man,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,Asian woman,White woman,Black woman,Black man,Asian man,White man,Asian man,White woman,Black man,White woman,Black man,Asian woman,White man,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-01-28 16:16:54,2025-01-28 16:33:52,IP Address,152.17.168.129,100,1018,True,2025-01-28 16:33:53,R_3WmQZ6PDF7TDPI5,,,,,36.143,-80.3073,anonymous,EN,52,,,Smart,Smart,Not smart,Smart,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,White man,Black man,Black man,Black man,White man,Asian man,White man,Black man,Asian woman,White man,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Black woman,White woman,Asian woman,Asian man,Black man,White man,Black man,White woman,Asian man,Asian woman,Black man,Asian woman,White man,White woman,Asian man,${q://QID112/ChoiceGroup/SelectedChoices}
2025-01-28 16:17:53,2025-01-28 16:34:54,IP Address,152.17.120.248,100,1021,True,2025-01-28 16:34:55,R_52ik4StVHt3r5TU,,,,,36.143,-80.3073,anonymous,EN,53,,,Smart,Smart,Smart,Smart,White woman,Black woman,Asian woman,Asian man,White man,White man,Asian man,White man,Black man,Asian man,White woman,White man,White man,Black man,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not nice,Nice,,,,,,,,,,,,,,,,,Black woman,Black woman,White woman,Asian man,Black man,White man,Black man,White man,Asian woman,White man,White woman,Asian woman,White man,White woman,Black woman,
2025-01-28 17:00:48,2025-01-28 17:15:17,IP Address,152.17.120.248,100,868,True,2025-01-28 17:15:17,R_5ayi9MVnTDLXTfc,,,,,36.143,-80.3073,anonymous,EN,54,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Black man,Black man,Black man,White man,Asian man,Asian woman,Black man,Asian woman,Black woman,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,White man,Asian man,White man,Black man,White man,Asian man,White man,Black man,Asian woman,Black woman,Asian man,Black woman,
2025-01-28 16:33:55,2025-01-28 17:33:58,IP Address,152.17.168.129,100,3603,True,2025-01-28 17:33:58,R_5CCnZJXDfD9S2RS,,,,,36.143,-80.3073,anonymous,EN,56,,,Smart,Not sure,Not smart,Smart,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Asian woman,White woman,Black man,Asian man,White woman,White man,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Black woman,Asian man,Asian man,Black man,Asian man,White woman,Black man,Asian man,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-01-28 17:39:20,2025-01-28 17:54:33,IP Address,152.17.120.248,100,912,True,2025-01-28 17:54:33,R_6EvgFjNhXKaX0XK,,,,,36.143,-80.3073,anonymous,EN,55,,,Smart,Smart,Not smart,Smart,,,,,,,,,,,,,,,,,Black woman,White woman,White woman,White man,Black man,White man,Black man,White man,Asian man,Asian woman,Black man,Asian woman,White man,White woman,Black woman,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Asian woman,Black man,Asian man,Black man,Asian man,White woman,Black man,Asian man,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-29 16:01:25,2025-01-29 16:38:30,IP Address,152.17.175.246,100,2224,True,2025-01-29 16:38:30,R_1TEPz6Lz6TPntJN,,,,,36.143,-80.3073,anonymous,EN,57,,,Smart,Smart,Not sure,Smart,Asian woman,White woman,Asian woman,Black man,White man,White man,Asian woman,White man,Black man,White woman,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Black woman,Black man,White man,Black man,Asian man,White woman,Black man,White woman,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-01-29 16:38:32,2025-01-29 17:08:03,IP Address,152.17.175.246,100,1770,True,2025-01-29 17:08:03,R_37TLrQjlVf4yDAJ,,,,,36.143,-80.3073,anonymous,EN,58,,,Smart,Smart,Not sure,Smart,White woman,White woman,Asian woman,Black man,Asian man,White man,Asian woman,White woman,Black woman,White woman,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,White man,Black man,White man,Black woman,White woman,Asian woman,Asian woman,White woman,Asian woman,Black woman,White woman,Black woman,
2025-01-29 17:08:18,2025-01-29 17:30:33,IP Address,152.17.175.246,100,1334,True,2025-01-29 17:30:34,R_5NQBehIS8fRlk17,,,,,36.143,-80.3073,anonymous,EN,59,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,White man,Black man,Black man,Black man,White man,Asian man,White man,White woman,Black man,White man,White woman,Asian man,,,Nice,Nice,Not sure,Nice,White woman,White woman,Asian woman,Asian man,White man,White man,Asian man,White man,Black man,Asian man,White woman,Asian woman,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-29 18:37:03,2025-01-29 18:52:08,IP Address,166.196.82.88,100,904,True,2025-01-29 18:52:08,R_3d0nM8Sxmtup3Hs,,,,,35.1716,-80.9118,anonymous,EN,60,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,White man,Asian man,White man,Black man,White woman,Asian woman,Asian woman,White woman,Asian woman,White man,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,Black man,Black man,White man,Asian man,Asian woman,White woman,Black man,White man,White woman,Asian man,
2025-01-29 19:11:55,2025-01-29 19:26:32,IP Address,166.196.82.88,100,876,True,2025-01-29 19:26:33,R_78YshAFVJEI4lXc,,,,,35.1716,-80.9118,anonymous,EN,61,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Black woman,Black woman,Asian woman,Asian man,Asian man,Black man,Black woman,White man,Asian man,Asian woman,White woman,Black man,White man,White woman,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,Black man,Black man,White man,Asian man,White man,White woman,Asian woman,White man,Asian man,Asian man,
2025-01-29 19:39:37,2025-01-29 20:00:01,IP Address,166.196.82.88,100,1223,True,2025-01-29 20:00:01,R_7wpfIbLtC320a1u,,,,,35.1716,-80.9118,anonymous,EN,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,Asian woman,White woman,Asian woman,Asian man,White man,Black man,Asian man,White man,Black woman,,Black man,Asian woman,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-29 20:12:56,2025-01-29 20:30:04,IP Address,166.196.82.88,100,1028,True,2025-01-29 20:30:05,R_1gZUoEbCqtATbRs,,,,,35.1716,-80.9118,anonymous,EN,63,,,Smart,Smart,Not sure,Smart,Asian woman,Black woman,Asian woman,Asian man,Asian man,White man,Asian man,White man,Black man,White woman,White woman,Asian woman,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Black woman,Black woman,White woman,Asian man,Black man,White man,Black man,White man,Asian woman,White man,Black man,Black man,Black woman,White woman,Black woman,
2025-01-30 15:20:11,2025-01-30 15:35:10,IP Address,152.17.130.246,100,899,True,2025-01-30 15:35:11,R_1xMZZAhxXYsaOHL,,,,,36.0278,-80.2107,anonymous,EN,64,,,Smart,Smart,Not sure,Smart,Asian woman,White woman,Asian woman,Asian man,Asian man,White man,Asian woman,White woman,Black woman,Asian man,Black man,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,White woman,Asian woman,Asian man,White man,White man,Asian woman,White woman,Black woman,White woman,White woman,Asian woman,White man,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-01-30 15:56:46,2025-01-30 16:13:27,IP Address,152.17.130.246,100,1000,True,2025-01-30 16:13:27,R_64cIuGeINlPGsCE,,,,,36.0278,-80.2107,anonymous,EN,65,,,Smart,Smart,Not smart,Smart,Asian woman,White woman,Black woman,Asian man,White man,Black man,Asian woman,White man,Black man,Asian man,White woman,Asian woman,White man,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Black man,White man,Black woman,White woman,Asian woman,White man,White woman,Asian woman,Black woman,White woman,Asian man,
2025-01-30 16:06:20,2025-01-30 16:22:41,IP Address,152.17.129.6,100,980,True,2025-01-30 16:22:42,R_5hSbWPtkFBKp4jL,,,,,36.0278,-80.2107,anonymous,EN,69,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Black man,White man,Asian man,White man,Black man,Black man,Black woman,Asian man,Asian man,,,Nice,Nice,,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Black man,White man,Asian man,White man,Black man,Black man,White man,Asian man,Asian man,
2025-01-30 16:23:16,2025-01-30 16:39:20,IP Address,152.17.130.246,100,964,True,2025-01-30 16:39:21,R_1TsHajIbpcAu4Px,,,,,36.0278,-80.2107,anonymous,EN,66,,,Smart,Not sure,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Black man,Black man,Black man,White woman,Asian man,Asian woman,Black man,Asian woman,Black woman,Asian man,Black woman,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Black woman,Asian man,Asian man,Black man,Asian man,White man,Black man,Asian man,White woman,White man,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-30 16:46:36,2025-01-30 17:01:43,IP Address,152.17.130.246,100,906,True,2025-01-30 17:01:43,R_3cdyBhSuR4kuPXd,,,,,36.0278,-80.2107,anonymous,EN,67,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,White man,Asian man,White man,Black man,White woman,Asian man,White man,White woman,Asian woman,White man,Asian man,Asian man,,,Nice,Nice,Nice,Nice,White woman,White woman,Asian woman,Asian man,Asian man,White man,Asian man,White woman,Black woman,White woman,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-30 17:33:49,2025-01-30 17:51:44,IP Address,152.17.130.246,100,1075,True,2025-01-30 17:51:45,R_3WZInf2eDpGvorH,,,,,36.0278,-80.2107,anonymous,EN,68,,,Smart,Smart,Smart,Smart,White woman,Black woman,Black woman,Black man,White man,White man,Asian woman,White woman,Black man,Asian man,Black man,White man,Black woman,Black man,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Black woman,White woman,Asian woman,Asian man,Asian man,Black man,Black man,White man,Asian man,Asian woman,White woman,Asian woman,White man,Asian man,Black woman,
2025-01-30 17:57:48,2025-01-30 18:12:22,IP Address,152.17.130.246,100,873,True,2025-01-30 18:12:22,R_6hm8m74HxgPXOuE,,,,,36.0278,-80.2107,anonymous,EN,71,,,Smart,Smart,Not sure,Smart,White woman,Black woman,Black woman,Asian man,White man,White man,Asian man,White man,Black man,Asian man,Black man,White man,White man,Black man,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Asian woman,White man,Black man,Asian man,White woman,Asian woman,Black woman,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-01-30 19:15:19,2025-01-30 19:30:32,IP Address,76.36.203.141,100,912,True,2025-01-30 19:30:32,R_3PhogAj4M3AVnf5,,,,,36.143,-80.3073,anonymous,EN,70,,,Smart,Smart,Not sure,Smart,Asian woman,Black woman,Asian woman,Black man,White man,White man,Asian man,White man,Black man,Asian man,Black man,White man,White man,Black man,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Black man,Black man,Black man,White man,Asian man,White man,White woman,Black man,White man,Asian man,Asian man,
2025-01-31 15:35:50,2025-01-31 15:52:16,IP Address,152.17.130.206,100,985,True,2025-01-31 15:52:16,R_3QbkrWmFwc0BMB0,,,,,36.0278,-80.2107,anonymous,EN,72,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Black woman,Black woman,White woman,White man,Asian man,White man,Black woman,White woman,Asian man,Asian woman,White woman,Asian woman,White man,Asian man,Black woman,,,Nice,Nice,Not nice,Nice,,,,,,,,,,,,,,,,,Asian woman,White woman,White woman,Asian man,Black man,Black man,Black man,White woman,Asian woman,Asian woman,White woman,Black man,White man,White woman,Black woman,
2025-01-31 15:37:30,2025-01-31 15:55:11,IP Address,152.17.120.254,100,1060,True,2025-01-31 15:55:11,R_31RIq7RnxqCYx0d,,,,,36.143,-80.3073,anonymous,EN,74,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Black woman,White woman,Asian woman,Asian man,Black man,White man,Black man,White man,Asian man,Asian woman,White woman,Asian woman,Black woman,White woman,Black woman,,,Nice,Nice,Nice,Nice,,,,,,,,,,,,,,,,,Black woman,Black woman,Asian woman,Asian man,Black man,Black man,Black man,White woman,Asian woman,Asian woman,Black man,Asian woman,White man,White woman,Black woman,
2025-01-31 16:36:44,2025-01-31 16:50:50,IP Address,152.17.130.206,100,845,True,2025-01-31 16:50:50,R_57R6Hk2AZXbfiBX,,,,,36.0278,-80.2107,anonymous,EN,73,,,Not smart,Smart,Not sure,Smart,White woman,White woman,Black woman,Asian man,Asian man,Black man,Asian woman,White man,Black man,Asian man,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,White woman,Asian woman,Asian man,Asian man,Black man,Asian woman,White man,Black man,White woman,White woman,Asian woman,White man,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-02-01 12:36:11,2025-02-01 12:51:07,IP Address,76.36.203.141,100,896,True,2025-02-01 12:51:08,R_6CdYnwuNguynf0X,,,,,36.143,-80.3073,anonymous,EN,76,,,Smart,Smart,Not sure,Smart,Asian woman,White woman,Asian woman,Asian man,Asian man,White man,Asian woman,White man,Black man,Asian man,White woman,Asian woman,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,Asian woman,White woman,Asian woman,Black man,Asian man,Black man,Asian man,White man,Black woman,Asian man,White woman,Asian woman,Black woman,Black man,Black woman,,,,,,,,,,,,,,,,,
2025-02-01 12:53:04,2025-02-01 13:06:50,IP Address,76.36.203.141,100,825,True,2025-02-01 13:06:50,R_6QlGaTfE1lNKQ7n,,,,,36.143,-80.3073,anonymous,EN,75,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,Black man,Black woman,White man,Asian woman,Asian woman,Black man,Black man,White man,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,Asian woman,Black woman,Asian woman,Asian man,White man,Black man,Asian man,White man,Black man,Asian man,Black man,White man,White man,Black man,Asian man,,,,,,,,,,,,,,,,,
2025-02-01 13:36:18,2025-02-01 13:50:26,IP Address,76.36.203.141,100,848,True,2025-02-01 13:50:26,R_5Kqjpm3o94kb1fM,,,,,36.143,-80.3073,anonymous,EN,77,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,White man,Black man,White woman,Asian man,Asian woman,White woman,Asian woman,Black woman,Asian man,Asian man,,,Nice,Nice,Nice,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,White man,Black woman,White man,Asian woman,White man,White woman,Asian woman,White man,White woman,Asian man,
2025-02-01 14:13:35,2025-02-01 14:34:17,IP Address,76.36.203.141,100,1242,True,2025-02-01 14:34:18,R_6fGD6bMBaj85o8S,,,,,36.143,-80.3073,anonymous,EN,78,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Black woman,White woman,White woman,White man,Asian man,White man,Black man,White woman,Asian woman,White man,Black man,Black man,Black woman,White woman,Asian man,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Asian woman,Black man,Asian man,Black man,Asian man,White woman,Black man,Asian man,White woman,White man,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,
2025-02-01 14:42:15,2025-02-01 14:56:26,IP Address,76.36.203.141,100,851,True,2025-02-01 14:56:26,R_5y89CIMRVDRxGXy,,,,,36.143,-80.3073,anonymous,EN,79,,,Smart,Smart,Not sure,Smart,White woman,White woman,Asian woman,Asian man,White man,White man,Asian man,White woman,Black woman,White woman,White woman,White man,White man,Asian woman,Asian man,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,Black man,Black woman,White woman,Asian man,White man,White woman,Asian woman,White man,Asian man,Asian man,
2025-02-01 15:06:26,2025-02-01 15:22:42,IP Address,76.36.203.141,100,975,True,2025-02-01 15:22:42,R_1hVLN1UhuYmeVy1,,,,,36.143,-80.3073,anonymous,EN,80,,,Smart,Smart,Not sure,Smart,Asian woman,White woman,Black woman,Asian man,Asian man,Black man,Asian woman,White woman,Black woman,White woman,White woman,Asian woman,Black woman,Black man,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,White woman,Asian woman,Black man,White man,Black man,Asian man,White woman,Black woman,Asian man,White woman,White man,Black woman,Black man,Asian man,,,,,,,,,,,,,,,,,
2025-02-03 15:11:40,2025-02-03 15:37:08,IP Address,152.17.179.34,100,1527,True,2025-02-03 15:37:08,R_3Fqz9Oi5Ran04s8,,,,,36.0278,-80.2107,anonymous,EN,81,,,Smart,Smart,Not sure,Smart,Asian woman,White woman,Asian woman,Asian man,White man,White man,Asian man,White woman,Black woman,Asian man,White woman,White man,Black woman,Asian woman,Black woman,,,,,,,,,,,,,,,,,,,Nice,Nice,Not sure,Nice,White woman,Black woman,Black woman,Black man,Asian man,Black man,Asian woman,White man,Black man,Asian man,White woman,White man,White man,Asian woman,Black woman,,,,,,,,,,,,,,,,,
2025-02-03 15:39:01,2025-02-03 16:05:47,IP Address,152.17.179.34,100,1605,True,2025-02-03 16:05:48,R_7lsfG9Z79bcpbWn,,,,,36.0278,-80.2107,anonymous,EN,82,,,Smart,Smart,Not sure,Smart,,,,,,,,,,,,,,,,,Asian woman,White woman,Asian woman,Asian man,Asian man,White man,Black woman,White woman,Asian woman,Asian woman,Black man,Asian woman,White man,Asian man,Black woman,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Black man,Black man,Black man,White woman,Asian woman,Asian woman,White woman,Asian woman,White man,Asian man,Black woman,
2025-02-03 16:28:20,2025-02-03 16:43:29,IP Address,152.17.179.34,100,908,True,2025-02-03 16:43:29,R_6D0Pw8EwlJWk1ZI,,,,,36.0278,-80.2107,anonymous,EN,83,,,Smart,Smart,Smart,Smart,,,,,,,,,,,,,,,,,Asian woman,Black woman,Asian woman,Asian man,Asian man,Black man,Black man,White man,Asian man,White man,White woman,Black man,White man,Asian man,Asian man,,,Nice,Nice,Not sure,Nice,,,,,,,,,,,,,,,,,Asian woman,Black woman,White woman,Asian man,Asian man,White man,Black man,White man,Asian man,White man,Black man,Asian woman,White man,Asian man,Asian man,
